Links,subdir1,subdir2
https://www.datacamp.com/webinars/unleash-the-power-and-profit-of-a-data-and-people-strategy,webinars,unleash-the-power-and-profit-of-a-data-and-people-strategy
https://www.datacamp.com/webinars/advanced-chatgpt-prompt-engineering,webinars,advanced-chatgpt-prompt-engineering
https://www.datacamp.com/webinars/using-chatgpts-advanced-data-analysis,webinars,using-chatgpts-advanced-data-analysis
https://www.datacamp.com/webinars/getting-started-with-data-analysis-in-snowflake-using-python-and-sql,webinars,getting-started-with-data-analysis-in-snowflake-using-python-and-sql
https://www.datacamp.com/webinars/using-ai-in-robotics,webinars,using-ai-in-robotics
https://www.datacamp.com/webinars/best-practices-for-putting-llms-into-production,webinars,best-practices-for-putting-llms-into-production
https://www.datacamp.com/webinars/evaluating-llm-responses,webinars,evaluating-llm-responses
https://www.datacamp.com/webinars/tips-for-building-a-data-science-portfolio-with-datacamp,webinars,tips-for-building-a-data-science-portfolio-with-datacamp
https://www.datacamp.com/webinars/automate-business-metric-reporting-with-datacamp-workspace,webinars,automate-business-metric-reporting-with-datacamp-workspace
https://www.datacamp.com/webinars/building-ai-skills-with-datacamp,webinars,building-ai-skills-with-datacamp
https://www.datacamp.com/webinars/organizational-data-competency,webinars,organizational-data-competency
https://www.datacamp.com/webinars/running-machine-learning-experiments-in-python,webinars,running-machine-learning-experiments-in-python
https://www.datacamp.com/webinars/GPT4-turbo-custom-gpts-the-assistants-api,webinars,GPT4-turbo-custom-gpts-the-assistants-api
https://www.datacamp.com/webinars/simplify-image-recognition-using-aperturedb-and-python,webinars,simplify-image-recognition-using-aperturedb-and-python
https://www.datacamp.com/webinars/a-high-level-approach-for-solving-mlops-challenges,webinars,a-high-level-approach-for-solving-mlops-challenges
https://www.datacamp.com/webinars/revolutionizing-decision-making-using-ai,webinars,revolutionizing-decision-making-using-ai
https://www.datacamp.com/webinars/retrieval-augmented-generation-with-gpt-and-milvus,webinars,retrieval-augmented-generation-with-gpt-and-milvus
https://www.datacamp.com/webinars/visualizing-sales-data-with-pivotcharts-inexcel,webinars,visualizing-sales-data-with-pivotcharts-inexcel
https://www.datacamp.com/webinars/designing-data-and-ai-products,webinars,designing-data-and-ai-products
https://www.datacamp.com/webinars/building-a-diffuser-model-from-scratch-with-pytorch,webinars,building-a-diffuser-model-from-scratch-with-pytorch
https://www.datacamp.com/webinars/breaking-into-data-analytics,webinars,breaking-into-data-analytics
https://www.datacamp.com/webinars/why-high-leverage-analytics-is-a-cross-functional-team-sport,webinars,why-high-leverage-analytics-is-a-cross-functional-team-sport
