Links,subdir1,subdir2
https://www.datacamp.com/podcast/upgrading-company-culture-using-the-geek-way-with-andrew-mcafee,podcast,upgrading-company-culture-using-the-geek-way-with-andrew-mcafee
https://www.datacamp.com/podcast/interpretable-machine-learning,podcast,interpretable-machine-learning
https://www.datacamp.com/podcast/how-data-can-enable-effective-leadership-with-dr-constance-dierickx-the-decision-doctor,podcast,how-data-can-enable-effective-leadership-with-dr-constance-dierickx-the-decision-doctor
https://www.datacamp.com/podcast/the-data-storytelling-skills-data-teams-need,podcast,the-data-storytelling-skills-data-teams-need
https://www.datacamp.com/podcast/ace-the-data-science-interview,podcast,ace-the-data-science-interview
https://www.datacamp.com/podcast/online-experiments-at-bookingcom,podcast,online-experiments-at-bookingcom
https://www.datacamp.com/podcast/how-data-and-culture-unlock-digital-transformation,podcast,how-data-and-culture-unlock-digital-transformation
https://www.datacamp.com/podcast/operationalizing-machine-learning-with-mlops,podcast,operationalizing-machine-learning-with-mlops
https://www.datacamp.com/podcast/critical-thinking-in-data-science,podcast,critical-thinking-in-data-science
https://www.datacamp.com/podcast/embedded-machine-learning-on-edge-devices,podcast,embedded-machine-learning-on-edge-devices
https://www.datacamp.com/podcast/data-science-past-present-and-future,podcast,data-science-past-present-and-future
https://www.datacamp.com/podcast/data-science-the-environment-and-moocs,podcast,data-science-the-environment-and-moocs
https://www.datacamp.com/podcast/driving-data-democratization-with-lilac-schoenbeck-vice-president-of-strategic-initiatives-at-rocket-software,podcast,driving-data-democratization-with-lilac-schoenbeck-vice-president-of-strategic-initiatives-at-rocket-software
https://www.datacamp.com/podcast/how-to-build-a-data-science-team-from-scratch,podcast,how-to-build-a-data-science-team-from-scratch
https://www.datacamp.com/podcast/how-chelsea-fc-uses-analytics-to-drive-matchday-success,podcast,how-chelsea-fc-uses-analytics-to-drive-matchday-success
https://www.datacamp.com/podcast/harnessing-the-power-of-collaboration,podcast,harnessing-the-power-of-collaboration
https://www.datacamp.com/podcast/how-data-science-drives-value-for-finance-teams,podcast,how-data-science-drives-value-for-finance-teams
https://www.datacamp.com/podcast/from-data-literacy-to-ai-literacy-with-cindi-howson-chief-data-strategy-officer-at-thoughtspot,podcast,from-data-literacy-to-ai-literacy-with-cindi-howson-chief-data-strategy-officer-at-thoughtspot
https://www.datacamp.com/podcast/building-trustworthy-ai-with-beena-ammanath-global-head-of-the-deloitte-ai-institute,podcast,building-trustworthy-ai-with-beena-ammanath-global-head-of-the-deloitte-ai-institute
https://www.datacamp.com/podcast/how-real-time-data-accelerates-business-outcomes,podcast,how-real-time-data-accelerates-business-outcomes
https://www.datacamp.com/podcast/how-an-always-learning-culture-drives-innovation-at-shopify,podcast,how-an-always-learning-culture-drives-innovation-at-shopify
https://www.datacamp.com/podcast/how-data-literacy-skills-help-you-succeed,podcast,how-data-literacy-skills-help-you-succeed
https://www.datacamp.com/podcast/post-deployment-data-science,podcast,post-deployment-data-science
https://www.datacamp.com/podcast/data-science-and-online-experiments-at-etsy,podcast,data-science-and-online-experiments-at-etsy
https://www.datacamp.com/podcast/why-we-need-more-data-empathy,podcast,why-we-need-more-data-empathy
https://www.datacamp.com/podcast/scaling-machine-learning-adoption-a-pragmatic-approach,podcast,scaling-machine-learning-adoption-a-pragmatic-approach
https://www.datacamp.com/podcast/human-centered-design-in-data-science,podcast,human-centered-design-in-data-science
https://www.datacamp.com/podcast/data-and-ai-for-good-with-marga-hoek,podcast,data-and-ai-for-good-with-marga-hoek
https://www.datacamp.com/podcast/adapting-to-the-ai-era-with-jason-feifer-editor-in-chief-of-entrepreneur-magazine,podcast,adapting-to-the-ai-era-with-jason-feifer-editor-in-chief-of-entrepreneur-magazine
https://www.datacamp.com/podcast/inside-the-generative-ai-revolution,podcast,inside-the-generative-ai-revolution
https://www.datacamp.com/podcast,podcast,
https://www.datacamp.com/podcast/the-fight-against-cancer,podcast,the-fight-against-cancer
https://www.datacamp.com/podcast/managing-data-science-teams,podcast,managing-data-science-teams
https://www.datacamp.com/podcast/data-science-and-insurance,podcast,data-science-and-insurance
https://www.datacamp.com/podcast/data-science-at-mckinsey,podcast,data-science-at-mckinsey
https://www.datacamp.com/podcast/value-creation-within-the-modern-data-stack,podcast,value-creation-within-the-modern-data-stack
https://www.datacamp.com/podcast/behind-the-scenes-of-transamerica-s-data-transformation,podcast,behind-the-scenes-of-transamerica-s-data-transformation
https://www.datacamp.com/podcast/how-the-data-community-can-accelerate-your-data-career,podcast,how-the-data-community-can-accelerate-your-data-career
https://www.datacamp.com/podcast/successful-data-and-analytics-in-the-insurance-industry,podcast,successful-data-and-analytics-in-the-insurance-industry
https://www.datacamp.com/podcast/the-rise-of-the-julia-programming-language,podcast,the-rise-of-the-julia-programming-language
https://www.datacamp.com/podcast/data-trends-and-predictions-for-2023,podcast,data-trends-and-predictions-for-2023
https://www.datacamp.com/podcast/chat-gpt-and-how-generative-ai-is-augmenting-workflows,podcast,chat-gpt-and-how-generative-ai-is-augmenting-workflows
https://www.datacamp.com/podcast/122-how-organizations-can-bridge-the-data-literacy-gap,podcast,122-how-organizations-can-bridge-the-data-literacy-gap
https://www.datacamp.com/podcast/how-power-bi-empowers-collaboration,podcast,how-power-bi-empowers-collaboration
https://www.datacamp.com/podcast/empowering-the-modern-data-analyst,podcast,empowering-the-modern-data-analyst
https://www.datacamp.com/podcast/data-science-in-the-cloud,podcast,data-science-in-the-cloud
https://www.datacamp.com/podcast/the-past-and-present-of-data-science,podcast,the-past-and-present-of-data-science
https://www.datacamp.com/podcast/the-hallmarks-of-successful-data-training-programs,podcast,the-hallmarks-of-successful-data-training-programs
https://www.datacamp.com/podcast/what-data-visualization-means-for-data-literacy,podcast,what-data-visualization-means-for-data-literacy
https://www.datacamp.com/podcast/data-privacy-in-the-age-of-covid-19,podcast,data-privacy-in-the-age-of-covid-19
https://www.datacamp.com/podcast/project-jupyter-and-interactive-computing,podcast,project-jupyter-and-interactive-computing
https://www.datacamp.com/podcast/full-stack-data-science,podcast,full-stack-data-science
https://www.datacamp.com/podcast/creating-smart-cities-with-data-science,podcast,creating-smart-cities-with-data-science
https://www.datacamp.com/podcast/dataframed-careers-series-2-what-makes-a-great-data-science-portfolio,podcast,dataframed-careers-series-2-what-makes-a-great-data-science-portfolio
https://www.datacamp.com/podcast/data-science-and-ecology,podcast,data-science-and-ecology
https://www.datacamp.com/podcast/the-credibility-crisis-in-data-science,podcast,the-credibility-crisis-in-data-science
https://www.datacamp.com/podcast/how-data-science-is-revolutionizing-the-trucking-industry,podcast,how-data-science-is-revolutionizing-the-trucking-industry
https://www.datacamp.com/podcast/data-science-gambling-and-bookmaking,podcast,data-science-gambling-and-bookmaking
https://www.datacamp.com/podcast/data-science-at-buzzfeed-and-the-digital-media-landscape,podcast,data-science-at-buzzfeed-and-the-digital-media-landscape
https://www.datacamp.com/podcast/uncertainty-in-data-science,podcast,uncertainty-in-data-science
https://www.datacamp.com/podcast/delivering-smarter-cities-and-better-public-policy-w-data,podcast,delivering-smarter-cities-and-better-public-policy-w-data
https://www.datacamp.com/podcast/dataframed-careers-series-3-accelerating-data-careers-with-writing,podcast,dataframed-careers-series-3-accelerating-data-careers-with-writing
https://www.datacamp.com/podcast/from-predictions-to-decisions,podcast,from-predictions-to-decisions
https://www.datacamp.com/podcast/data-journalism-and-interactive-visualization,podcast,data-journalism-and-interactive-visualization
https://www.datacamp.com/podcast/spreadsheets-in-data-science,podcast,spreadsheets-in-data-science
https://www.datacamp.com/podcast/data-science-in-finance,podcast,data-science-in-finance
